Idalumno,Cod.Car.Sec,Anho,Ciclo,1P,Abandono,Recursante,Cant_Carreras,Cant_Materias,Regular,DiferenciaSemestres,Firma
3191,ELE-PLS13 ,2019,1,9,0,1,1,5,0,3,0
3191,ELE-PLS13 ,2019,2,6,0,1,2,6,0,4,0
3191,ELE-PLS13 ,2021,1,8,1,1,1,6,0,4,1
3191,ELE-PLS13 ,2018,1,5,0,1,1,3,0,1,0
3191,ELE-PLS13 ,2017,1,11,0,1,1,2,1,0,0
3193,IND-PLS13 ,2017,1,12,0,1,1,5,1,0,0
3193,IND-PLS13 ,2018,1,6,1,1,1,5,0,2,0
3197,IND-PLS13 ,2016,1,23,0,0,2,5,1,0,1
3201,CIV-PLS13 ,2021,2,8,0,1,1,4,0,1,0
3201,CIV-PLS13 ,2022,1,13,0,1,1,4,0,2,1
3201,CIV-PLS13 ,2022,2,16,0,1,1,6,0,2,1
3202,CIV-PLS13 ,2022,2,4,1,0,2,4,0,1,0
3203,ELE-PLS13 ,2019,1,6,0,1,1,4,0,2,0
3203,ELE-PLS13 ,2019,2,10,0,1,2,6,0,2,0
3206,CIV-PLS13 ,2022,2,10,0,0,1,6,0,1,0
3207,CIV-PLS13 ,2022,2,7,0,0,1,4,0,1,0
3210,ELE-PLS13 ,2016,1,18,0,0,1,5,1,0,1
3214,CIV-PLS13 ,2022,2,10,0,0,1,5,0,2,1
3221,CIV-PLS13 ,2021,2,11,0,1,2,8,0,3,1
3221,CIV-PLS13 ,2022,1,22,0,1,2,8,0,2,1
3222,MEC-PLS13 ,2021,2,7,1,0,1,2,1,0,0
3223,CIV-PLS13 ,2022,2,5,1,0,1,6,0,2,0
3229,CIV-PLS13 ,2021,2,3,1,1,1,6,0,2,0
3229,CIV-PLS13 ,2022,1,3,1,1,1,6,0,2,0
3229,CIV-PLS13 ,2022,2,6,1,1,2,5,0,1,0
3231,CIV-PLS13 ,2021,1,6,0,1,2,7,0,1,0
3231,CIV-PLS13 ,2021,2,7,0,1,1,6,0,2,0
3231,CIV-PLS13 ,2022,1,19,0,1,1,5,0,2,0
3231,CIV-PLS13 ,2022,2,12,0,1,1,5,0,3,1
3232,CIV-PLS13 ,2021,2,20,0,0,1,5,1,0,1
3234,IND-PLS13 ,2022,1,12,0,0,1,6,0,1,1
3237,MEC-PLS13 ,2019,1,8,0,1,1,8,0,3,0
3237,MEC-PLS13 ,2019,2,4,0,1,1,7,0,4,0
3237,MEC-PLS13 ,2021,1,8,1,1,1,8,0,6,0
3237,MEC-PLS13 ,2021,2,10,1,1,2,8,0,5,0
3237,MEC-PLS13 ,2022,1,11,0,1,2,8,0,5,0
3237,MEC-PLS13 ,2022,2,0,0,1,1,5,0,6,0
3240,CIV-PLS13 ,2019,1,11,0,1,1,5,1,0,0
3240,CIV-PLS13 ,2019,2,14,0,1,1,5,0,1,1
3241,CIV-PLS13 ,2019,1,12,0,1,1,4,0,2,0
3241,CIV-PLS13 ,2019,2,17,0,1,1,5,0,2,1
3252,CIV-PLS13 ,2018,1,10,0,0,1,4,0,2,1
3253,CIV-PLS13 ,2022,1,0,1,1,1,6,0,2,0
3253,CIV-PLS13 ,2022,2,0,1,1,1,5,0,2,0
3254,CIV-PLS13 ,2018,2,4,0,1,1,5,0,1,0
3254,CIV-PLS13 ,2019,1,10,0,1,1,4,0,2,0
3254,CIV-PLS13 ,2019,2,13,0,1,1,3,0,1,1
3255,CIV-PLS13 ,2017,1,0,1,1,1,5,1,0,0
3255,CIV-PLS13 ,2018,1,7,0,1,1,4,1,0,0
3255,CIV-PLS13 ,2018,2,6,0,1,1,3,0,1,0
3255,CIV-PLS13 ,2019,1,13,0,1,1,2,0,2,1
3256,CIV-PLS13 ,2021,1,15,0,0,1,4,0,2,1
3257,CIV-PLS13 ,2022,2,13,0,0,1,6,0,1,1
3261,ELE-PLS13 ,2022,2,11,0,0,1,5,1,0,1
3264,CIV-PLS13 ,2021,2,13,0,1,1,7,0,1,1
3264,CIV-PLS13 ,2022,1,19,0,1,1,6,0,1,1
3270,CIV-PLS13 ,2022,2,14,0,0,1,5,0,2,1
3271,CIV-PLS13 ,2022,1,0,1,1,1,6,0,2,0
3271,CIV-PLS13 ,2022,2,0,1,1,2,7,0,3,0
3273,IND-PLS13 ,2018,1,16,0,0,1,5,1,0,1
3277,ELE-PLS13 ,2017,1,15,0,0,1,4,1,0,1
3280,CIV-PLS13 ,2019,1,10,0,1,1,5,1,0,1
3280,CIV-PLS13 ,2019,2,8,0,1,1,8,0,1,1
3282,ELE-PLS13 ,2019,2,0,1,1,1,6,0,1,0
3282,ELE-PLS13 ,2021,1,10,0,1,1,6,0,1,1
3282,ELE-PLS13 ,2019,1,4,1,1,1,6,0,1,0
3284,ELE-PLS13 ,2022,2,7,0,0,1,5,1,0,1
3285,ELE-PLS13 ,2017,1,11,0,0,1,5,1,0,1
3287,ELE-PLS13 ,2021,1,2,1,1,1,5,1,0,0
3287,ELE-PLS13 ,2021,2,0,1,1,1,5,0,1,0
3287,ELE-PLS13 ,2022,1,12,0,1,1,4,0,1,0
3287,ELE-PLS13 ,2022,2,12,0,1,1,7,0,3,1
3289,IND-PLS13 ,2018,1,4,1,1,1,5,1,0,0
3289,IND-PLS13 ,2018,2,0,1,1,1,6,0,2,0
3289,IND-PLS13 ,2019,1,0,1,1,2,5,0,2,0
3289,IND-PLS13 ,2019,2,0,1,1,1,5,0,4,0
3289,IND-PLS13 ,2021,1,6,0,1,1,4,0,3,1
3291,ELE-PLS13 ,2017,1,17,0,0,1,5,1,0,1
3294,CIV-PLS13 ,2017,1,11,0,0,1,6,0,2,1
3295,CIV-PLS13 ,2022,2,10,0,0,1,5,1,0,1
3298,ELE-PLS13 ,2022,2,6,0,0,2,7,0,1,0
3300,CIV-PLS13 ,2018,1,9,0,1,1,4,1,0,0
3300,CIV-PLS13 ,2018,2,7,1,1,1,4,0,1,0
3300,CIV-PLS13 ,2019,1,8,0,1,1,4,1,0,0
3300,CIV-PLS13 ,2019,2,12,0,1,1,2,0,1,1
3302,CIV-PLS13 ,2019,1,0,1,1,1,8,0,2,0
3302,CIV-PLS13 ,2019,2,0,1,1,1,6,0,1,0
3302,CIV-PLS13 ,2021,1,7,1,1,1,7,0,1,1
3303,ELE-PLS13 ,2021,2,0,1,1,1,8,0,4,0
3303,ELE-PLS13 ,2022,1,0,1,1,1,6,0,1,0
3308,ELE-PLS13 ,2022,2,0,1,0,1,6,0,2,0
3309,CIV-PLS13 ,2017,1,0,1,0,1,5,1,0,0
3311,CIV-PLS13 ,2022,1,0,1,1,1,6,0,1,0
3311,CIV-PLS13 ,2022,2,11,0,1,1,5,0,1,1
3314,MEC-PLS13 ,2017,1,15,0,0,2,6,0,2,1
3316,CIV-PLS13 ,2019,2,3,0,0,2,6,0,1,0
3317,CIV-PLS13 ,2016,1,10,0,0,1,5,1,0,1
3318,ELE-PLS13 ,2019,1,9,0,1,1,4,1,0,0
3318,ELE-PLS13 ,2019,2,0,1,1,1,7,0,1,0
3321,CIV-PLS13 ,2019,1,11,0,0,1,5,1,0,1
3323,IND-PLS13 ,2022,2,4,1,0,1,4,0,1,0
3325,CIV-PLS13 ,2018,1,10,0,1,1,5,0,1,0
3325,CIV-PLS13 ,2018,2,6,0,1,1,3,0,1,0
3325,CIV-PLS13 ,2019,1,15,0,1,1,2,0,2,1
3327,CIV-PLS13 ,2021,1,0,1,1,1,7,0,4,0
3327,CIV-PLS13 ,2021,2,5,0,1,1,8,0,5,0
3327,CIV-PLS13 ,2022,1,3,1,1,1,6,0,3,0
3327,CIV-PLS13 ,2022,2,4,1,1,1,6,0,3,0
3329,ELE-PLS09 ,2017,1,0,1,0,2,6,0,8,0
3330,CIV-PLS13 ,2021,1,7,0,1,1,7,0,1,1
3330,CIV-PLS13 ,2021,2,14,1,1,1,7,0,1,1
3330,CIV-PLS13 ,2022,1,14,0,1,2,7,0,2,0
3330,CIV-PLS13 ,2022,2,11,0,1,2,9,0,4,0
3331,ELE-PLS13 ,2019,1,15,0,0,1,5,1,0,1
3332,CIV-PLS13 ,2021,1,2,1,1,1,5,0,1,0
3332,CIV-PLS13 ,2021,2,9,1,1,1,3,1,0,0
3332,CIV-PLS13 ,2022,1,19,0,1,1,4,0,2,1
3333,MEC-PLS13 ,2019,1,6,1,1,1,6,0,1,0
3333,MEC-PLS13 ,2019,2,11,0,1,1,4,0,2,0
3343,CIV-PLS13 ,2016,1,0,1,0,1,5,0,2,0
3346,CIV-PLS13 ,2022,1,0,1,0,2,7,0,3,0
3347,CIV-PLS13 ,2022,1,12,0,1,1,5,0,2,1
3347,CIV-PLS13 ,2022,2,13,0,1,1,8,0,2,1
3352,CIV-PLS13 ,2022,2,6,1,0,1,6,0,3,0
3354,CIV-PLS13 ,2018,1,11,0,1,1,6,0,1,0
3354,CIV-PLS13 ,2018,2,15,0,1,1,4,0,1,1
3355,ELE-PLS13 ,2019,2,5,1,1,1,7,0,2,0
3355,ELE-PLS13 ,2019,1,0,1,1,1,7,0,1,0
3357,IND-PLS13 ,2019,1,7,0,1,1,4,1,0,0
3357,IND-PLS13 ,2019,2,6,0,1,1,5,0,1,0
3359,CIV-PLS13 ,2016,1,11,0,1,1,6,0,2,1
3359,CIV-PLS13 ,2017,1,11,0,1,1,4,1,0,1
3361,ELE-PLS13 ,2019,2,0,1,1,1,5,0,2,0
3361,ELE-PLS13 ,2019,1,0,1,1,1,6,0,1,0
3361,ELE-PLS13 ,2021,1,0,1,1,1,5,0,1,0
3361,ELE-PLS13 ,2021,2,0,1,1,1,7,0,2,0
3361,ELE-PLS13 ,2022,1,0,1,1,2,8,0,3,0
3361,ELE-PLS13 ,2022,2,13,0,1,1,7,0,4,1
3363,IND-PLS13 ,2018,1,8,0,1,1,7,0,1,0
3363,IND-PLS13 ,2018,2,13,0,1,1,7,0,1,1
3366,CIV-PLS13 ,2018,1,6,0,0,2,5,1,0,1
3369,ELE-PLS13 ,2021,1,7,1,1,1,5,0,3,0
3369,ELE-PLS13 ,2021,2,0,1,1,1,4,1,0,0
3369,ELE-PLS13 ,2022,1,0,1,1,2,6,0,1,0
3372,ELE-PLS13 ,2018,1,3,0,1,1,5,1,0,0
3372,ELE-PLS13 ,2018,2,9,0,1,1,5,0,1,1
3373,CIV-PLS13 ,2017,1,8,1,1,1,6,0,2,0
3373,CIV-PLS13 ,2018,1,9,0,1,1,5,0,2,0
3373,CIV-PLS13 ,2018,2,8,0,1,1,3,0,3,1
3373,CIV-PLS13 ,2019,1,7,1,1,1,3,0,4,1
3373,CIV-PLS13 ,2021,1,0,1,1,1,1,1,0,0
3373,CIV-PLS13 ,2022,1,8,1,1,1,1,1,0,0
3373,CIV-PLS13 ,2022,2,13,0,1,2,5,0,3,1
3375,IND-PLS13 ,2021,2,12,0,1,1,4,0,1,1
3375,IND-PLS13 ,2022,1,12,1,1,1,6,0,2,1
3376,CIV-PLS13 ,2021,2,0,1,1,1,7,0,2,0
3376,CIV-PLS13 ,2022,1,6,1,1,1,7,0,2,0
3378,ELE-PLS13 ,2022,2,0,1,0,3,6,0,4,0
3379,CIV-PLS13 ,2018,1,1,1,1,1,6,0,1,0
3379,CIV-PLS13 ,2021,2,0,1,1,2,7,0,2,0
3379,CIV-PLS13 ,2022,1,0,1,1,2,8,0,2,0
3379,CIV-PLS13 ,2022,2,0,1,1,2,7,0,4,0
3380,CIV-PLS13 ,2016,1,23,0,0,1,4,0,2,1
3382,ELE-PLS13 ,2018,1,6,0,1,1,8,0,1,0
3382,ELE-PLS13 ,2018,2,15,0,1,1,6,0,1,1
3382,ELE-PLS13 ,2019,1,14,0,1,1,3,0,2,1
3386,MEC-PLS13 ,2021,2,0,1,1,1,5,0,1,0
3386,MEC-PLS13 ,2022,1,0,1,1,1,4,0,2,0
3388,IND-PLS13 ,2021,2,0,1,1,1,6,0,3,0
3388,CIV-PLS13 ,2019,2,0,1,1,1,6,0,3,0
3388,IND-PLS13 ,2022,1,0,1,1,1,5,0,2,0
3388,IND-PLS13 ,2022,2,0,1,1,1,6,0,2,0
3389,IND-PLS13 ,2021,2,0,1,1,1,4,0,1,0
3389,IND-PLS13 ,2022,1,13,0,1,1,7,0,1,0
3389,IND-PLS13 ,2022,2,0,1,1,1,8,0,1,0
3392,ELE-PLS13 ,2022,2,9,1,0,1,4,0,3,0
3394,ELE-PLS13 ,2021,2,9,0,1,1,8,0,3,0
3394,ELE-PLS13 ,2022,2,8,0,1,1,6,0,5,1
3394,ELE-PLS13 ,2021,1,2,1,1,1,5,0,2,0
3394,ELE-PLS13 ,2022,1,16,0,1,1,6,0,3,0
3395,ELE-PLS13 ,2022,2,9,0,0,1,5,1,0,1
3396,ELE-PLS13 ,2018,1,0,1,1,2,6,0,3,0
3396,ELE-PLS13 ,2018,2,13,0,1,1,5,0,1,1
3396,ELE-PLS13 ,2019,2,18,0,1,2,6,0,3,1
3396,ELE-PLS13 ,2019,1,11,0,1,1,5,0,2,1
3400,ELE-PLS13 ,2018,1,0,1,1,1,7,0,1,0
3400,ELE-PLS13 ,2019,1,8,1,1,1,4,1,0,0
3400,ELE-PLS13 ,2019,2,0,1,1,1,5,0,1,0
3400,ELE-PLS13 ,2021,1,6,0,1,1,5,0,1,1
3403,IND-PLS13 ,2022,2,0,0,0,1,4,0,1,0
3404,CIV-PLS13 ,2022,1,11,1,1,1,4,0,3,0
3404,CIV-PLS13 ,2022,2,14,0,1,1,4,0,4,1
3416,ELE-PLS13 ,2018,2,8,0,1,1,5,0,1,0
3416,ELE-PLS13 ,2019,2,14,0,1,2,6,0,3,1
3416,ELE-PLS13 ,2019,1,12,0,1,1,3,0,2,0
3417,CIV-PLS13 ,2019,1,0,1,1,2,7,0,1,0
3417,CIV-PLS13 ,2021,2,0,1,1,1,6,0,2,0
3417,CIV-PLS13 ,2022,1,11,0,1,1,6,0,2,0
3417,CIV-PLS13 ,2022,2,10,0,1,1,6,0,3,0
3418,CIV-PLS13 ,2022,1,11,0,1,1,4,0,2,1
3418,CIV-PLS13 ,2022,2,13,0,1,1,5,0,3,1
3420,CIV-PLS13 ,2018,2,7,1,1,1,4,0,1,0
3420,CIV-PLS13 ,2019,2,5,0,1,1,3,0,1,0
3420,CIV-PLS13 ,2021,2,8,0,1,2,5,0,2,0
3420,CIV-PLS13 ,2022,1,9,1,1,2,4,0,2,0
3420,CIV-PLS13 ,2019,1,12,0,1,1,2,1,0,0
3420,CIV-PLS13 ,2022,2,9,0,1,1,1,1,0,0
3421,CIV-PLS13 ,2016,1,0,1,1,1,3,1,0,0
3421,CIV-PLS13 ,2017,1,15,0,1,1,4,1,0,1
3422,ELE-PLS13 ,2021,2,0,1,0,3,8,0,2,0
3427,CIV-PLS13 ,2021,1,0,1,1,1,5,1,0,0
3427,CIV-PLS13 ,2021,2,7,1,1,1,6,0,1,0
3427,CIV-PLS13 ,2022,1,0,1,1,1,4,0,1,0
3427,CIV-PLS13 ,2022,2,9,0,1,1,4,0,2,0
3429,CIV-PLS13 ,2021,2,8,1,1,2,6,1,0,0
3429,CIV-PLS13 ,2022,1,6,0,1,2,5,0,1,1
3437,CIV-PLS13 ,2022,2,7,0,0,1,5,0,2,1
3439,CIV-PLS13 ,2018,1,0,0,1,1,5,1,0,0
3439,CIV-PLS13 ,2018,2,15,0,1,1,5,0,1,1
3440,IND-PLS13 ,2017,1,9,0,0,1,2,1,0,1
3442,CIV-PLS13 ,2022,2,0,1,0,1,6,0,3,0
3445,CIV-PLS13 ,2021,2,3,1,1,2,8,0,2,0
3445,CIV-PLS13 ,2022,1,0,1,1,2,8,0,2,0
3449,ELE-PLS13 ,2022,1,13,0,0,1,5,0,1,1
3451,CIV-PLS13 ,2021,1,6,0,1,1,6,0,1,0
3451,CIV-PLS13 ,2021,2,16,0,1,1,6,0,2,1
3452,IND-PLS13 ,2022,2,8,0,0,1,8,0,6,0
3454,ELE-PLS13 ,2022,2,12,0,0,1,5,0,4,1
3455,IND-PLS13 ,2019,1,14,0,0,1,3,0,2,1
3456,CIV-PLS13 ,2021,2,13,0,0,1,4,0,1,1
3461,CIV-PLS13 ,2022,2,12,0,0,1,5,1,0,0
3463,IND-PLS13 ,2022,1,18,0,1,1,6,0,3,1
3463,IND-PLS13 ,2021,2,11,0,1,1,4,0,1,0
3463,IND-PLS13 ,2022,2,9,0,1,1,5,0,4,1
3470,ELE-PLS13 ,2021,1,3,1,1,1,5,0,1,0
3470,ELE-PLS13 ,2021,2,11,0,1,1,8,0,2,1
3470,ELE-PLS13 ,2022,1,19,0,1,2,7,0,3,1
3471,CIV-PLS13 ,2018,1,10,0,0,2,5,1,0,1
3473,CIV-PLS13 ,2022,2,5,0,0,1,4,0,1,0
3478,CIV-PLS13 ,2022,2,8,0,0,1,4,0,1,0
3481,CIV-PLS13 ,2021,2,13,0,1,1,5,0,1,0
3481,CIV-PLS13 ,2022,1,12,0,1,1,4,0,1,0
3481,CIV-PLS13 ,2022,2,19,0,1,1,2,1,0,1
3482,CIV-PLS13 ,2019,1,0,1,1,1,6,0,3,0
3482,CIV-PLS13 ,2019,2,9,1,1,1,7,0,1,0
3482,IND-PLS13 ,2021,1,10,1,1,1,7,0,1,0
3482,IND-PLS13 ,2021,2,15,0,1,1,5,0,2,1
3483,ELE-PLS13 ,2019,1,12,0,1,1,3,0,1,0
3483,ELE-PLS13 ,2019,2,5,1,1,1,7,0,2,0
3483,ELE-PLS13 ,2021,1,0,1,1,1,3,0,2,0
3483,ELE-PLS13 ,2021,2,11,1,1,1,6,0,3,0
3483,ELE-PLS13 ,2022,2,10,0,1,1,5,0,3,0
3483,ELE-PLS13 ,2022,1,9,1,1,1,6,0,2,0
3487,CIV-PLS13 ,2019,1,13,0,0,1,5,1,0,1
3490,CIV-PLS13 ,2018,2,8,1,1,1,5,0,2,0
3490,CIV-PLS13 ,2019,1,8,0,1,1,3,0,2,0
3490,CIV-PLS13 ,2019,2,10,0,1,1,3,0,3,1
3494,CIV-PLS13 ,2022,2,11,0,0,1,6,0,1,0
3496,ELE-PLS13 ,2021,1,2,1,1,1,5,0,1,0
3496,ELE-PLS13 ,2021,2,0,1,1,1,8,0,2,0
3498,CIV-PLS13 ,2017,1,15,0,0,1,5,1,0,1
3503,CIV-PLS13 ,2021,2,15,0,1,1,6,0,1,1
3503,CIV-PLS13 ,2022,1,10,0,1,1,4,0,2,1
3503,CIV-PLS13 ,2022,2,11,0,1,1,5,0,2,1
3508,CIV-PLS13 ,2022,1,5,0,1,1,6,0,1,0
3508,CIV-PLS13 ,2022,2,12,0,1,1,6,0,1,1
3515,CIV-PLS13 ,2022,1,7,1,1,1,5,0,2,0
3515,CIV-PLS13 ,2022,2,12,0,1,1,5,0,1,1
3516,CIV-PLS13 ,2022,2,5,1,0,1,5,1,0,0
3517,ELE-PLS13 ,2018,2,15,0,1,1,6,0,2,1
3517,ELE-PLS13 ,2019,1,12,0,1,1,4,0,1,1
3517,ELE-PLS13 ,2018,1,6,1,1,1,6,0,1,0
3523,CIV-PLS13 ,2022,2,12,0,0,1,5,1,0,1
3527,ELE-PLS13 ,2022,2,12,0,0,1,5,0,1,1
3529,CIV-PLS13 ,2022,2,9,0,0,1,5,0,3,0
3535,ELE-PLS13 ,2022,2,8,0,0,1,5,1,0,0
3539,ELE-PLS13 ,2022,2,12,0,0,1,4,1,0,0
3540,CIV-PLS13 ,2021,1,11,0,1,1,6,0,1,0
3540,CIV-PLS13 ,2021,2,14,0,1,1,5,0,1,1
3544,CIV-PLS13 ,2022,2,7,0,0,1,7,0,4,0
3545,CIV-PLS13 ,2022,2,8,1,0,1,6,0,4,0
3547,IND-PLS13 ,2022,2,13,0,0,1,5,1,0,1
3548,CIV-PLS13 ,2017,1,9,0,1,1,5,1,0,1
3548,CIV-PLS13 ,2018,1,10,0,1,1,6,0,2,1
3549,ELE-PLS13 ,2019,1,10,0,1,1,6,0,1,0
3549,ELE-PLS13 ,2019,2,14,0,1,1,5,0,1,1
3560,CIV-PLS13 ,2021,1,11,0,0,1,5,0,2,1
3561,IND-PLS13 ,2016,1,0,1,1,2,5,0,2,1
3561,IND-PLS13 ,2017,1,13,0,1,2,7,0,4,1
3563,IND-PLS13 ,2016,1,19,0,0,2,6,0,2,1
3566,CIV-PLS13 ,2021,1,3,0,0,2,8,0,3,1
3573,CIV-PLS13 ,2021,2,8,0,1,1,4,1,0,1
3573,CIV-PLS13 ,2022,1,16,0,1,1,6,0,1,1
3574,MEC-PLS13 ,2016,1,20,0,0,1,5,1,0,1
3579,ELE-PLS13 ,2022,2,13,0,0,1,4,0,1,1
3586,CIV-PLS13 ,2021,2,15,0,1,1,6,0,3,1
3586,CIV-PLS13 ,2022,1,16,0,1,1,6,0,3,1
3588,ELE-PLS13 ,2021,2,0,1,1,1,6,0,1,0
3588,ELE-PLS13 ,2022,1,0,1,1,1,5,0,1,0
3588,ELE-PLS13 ,2022,2,0,1,1,1,4,0,1,0
3592,IND-PLS13 ,2018,2,12,0,1,1,6,0,1,1
3592,IND-PLS13 ,2019,1,20,0,1,1,5,0,2,1
3593,CIV-PLS13 ,2017,1,0,1,1,1,5,1,0,0
3593,CIV-PLS13 ,2019,1,10,1,1,2,8,0,3,1
3593,CIV-PLS13 ,2018,2,14,0,1,3,8,0,3,1
3593,CIV-PLS13 ,2019,2,13,0,1,2,8,0,3,1
3593,CIV-PLS13 ,2022,1,13,1,1,2,4,0,3,0
3596,CIV-PLS13 ,2021,2,21,0,1,2,6,1,0,1
3596,CIV-PLS13 ,2022,1,16,0,1,2,5,0,1,1
3597,ELE-PLS13 ,2021,1,11,0,1,1,5,0,1,0
3597,ELE-PLS13 ,2021,2,17,0,1,1,7,0,2,0
3597,ELE-PLS13 ,2022,1,14,0,1,1,6,0,3,1
3599,CIV-PLS13 ,2016,1,15,0,1,1,5,1,0,0
3599,CIV-PLS13 ,2017,1,12,0,1,1,4,1,0,0
3599,CIV-PLS13 ,2018,1,10,0,1,1,2,1,0,1
3601,ELE-PLS13 ,2022,1,13,0,0,1,5,1,0,1
3603,CIV-PLS13 ,2022,2,9,0,0,1,8,0,6,0
3607,CIV-PLS13 ,2022,1,0,1,1,1,7,0,2,0
3607,CIV-PLS13 ,2022,2,5,1,1,1,7,0,2,0
3608,ELE-PLS13 ,2019,1,0,1,1,1,6,0,1,0
3608,ELE-PLS13 ,2021,1,0,1,1,2,6,0,3,0
3612,IND-PLS13 ,2018,2,8,0,1,1,4,0,3,1
3612,IND-PLS13 ,2018,1,11,0,1,2,6,0,2,0
3612,IND-PLS13 ,2019,1,10,0,1,2,6,0,4,1
3615,ELE-PLS13 ,2022,2,8,1,0,1,6,0,2,0
3620,IND-PLS13 ,2021,2,3,0,1,1,5,0,1,0
3620,IND-PLS13 ,2022,2,11,0,1,1,3,0,2,0
3621,IND-PLS13 ,2019,1,11,0,1,1,5,0,2,1
3621,IND-PLS13 ,2019,2,11,0,1,1,6,0,3,1
3622,ELE-PLS13 ,2021,1,2,1,1,1,5,0,1,0
3622,ELE-PLS13 ,2021,2,16,0,1,1,8,0,2,1
3623,ELE-PLS13 ,2018,2,0,1,1,1,4,0,1,0
3623,MEC-PLS13 ,2019,2,9,0,1,2,5,0,1,0
3623,MEC-PLS13 ,2019,1,7,1,1,2,7,0,4,0
3623,MEC-PLS13 ,2021,1,0,0,1,2,8,0,5,0
3623,MEC-PLS13 ,2021,2,0,1,1,4,7,0,1,0
3623,MEC-PLS13 ,2022,1,0,1,1,2,5,0,3,0
3623,MEC-PLS13 ,2022,2,0,1,1,1,3,0,3,0
3624,ELE-PLS13 ,2018,2,0,1,1,1,6,0,3,0
3624,ELE-PLS13 ,2022,2,0,1,1,1,7,0,7,0
3624,ELE-PLS13 ,2019,2,8,0,1,1,6,0,2,0
3624,ELE-PLS13 ,2019,1,8,1,1,1,4,1,0,0
3624,ELE-PLS13 ,2021,1,0,1,1,1,5,0,1,0
3624,ELE-PLS13 ,2021,2,0,1,1,1,7,0,2,0
3624,ELE-PLS13 ,2022,1,0,1,1,2,8,0,3,0
3625,ELE-PLS13 ,2021,1,0,0,1,1,6,0,1,1
3625,ELE-PLS13 ,2021,2,18,0,1,1,7,0,2,1
3627,CIV-PLS13 ,2019,1,5,0,1,2,6,0,4,0
3627,CIV-PLS13 ,2019,2,0,1,1,2,8,0,3,0
3627,CIV-PLS13 ,2018,2,6,1,1,2,7,0,2,0
3627,CIV-PLS13 ,2022,1,0,1,1,3,7,0,5,0
3630,ELE-PLS13 ,2018,2,11,0,0,1,4,0,1,1
3632,CIV-PLS13 ,2017,1,14,0,0,1,5,1,0,1
3642,ELE-PLS13 ,2022,2,5,1,0,1,5,0,4,0
3646,IND-PLS13 ,2017,1,15,0,0,1,3,1,0,1
3649,CIV-PLS13 ,2021,2,6,1,1,1,4,0,1,0
3649,CIV-PLS13 ,2022,1,4,1,1,1,4,0,2,0
3649,CIV-PLS13 ,2022,2,5,1,1,2,6,0,3,0
3651,CIV-PLS13 ,2019,1,21,0,0,1,5,1,0,1
3652,CIV-PLS13 ,2016,1,6,0,1,1,6,0,2,1
3652,CIV-PLS13 ,2017,1,0,1,1,1,8,0,2,1
3653,CIV-PLS13 ,2018,2,0,1,1,1,5,0,1,0
3653,CIV-PLS13 ,2019,1,15,0,1,1,6,0,1,1
3653,CIV-PLS13 ,2019,2,9,0,1,1,8,0,2,1
3661,CIV-PLS13 ,2017,1,16,0,0,1,5,1,0,1
3662,ELE-PLS13 ,2021,1,9,0,1,1,7,0,2,1
3662,ELE-PLS13 ,2021,2,7,0,1,1,6,0,3,1
3662,ELE-PLS13 ,2022,1,11,0,1,1,5,0,3,0
3662,ELE-PLS13 ,2022,2,12,0,1,3,6,0,3,0
3664,CIV-PLS13 ,2022,2,11,0,0,1,5,1,0,1
3666,CIV-PLS13 ,2022,2,2,1,0,1,3,0,1,0
3670,CIV-PLS13 ,2022,2,10,0,0,1,6,0,3,1
3671,CIV-PLS13 ,2018,2,14,0,1,1,6,0,1,1
3671,CIV-PLS13 ,2019,1,13,0,1,1,3,1,0,1
3672,IND-PLS13 ,2018,1,6,0,1,1,5,0,3,1
3672,IND-PLS13 ,2018,2,7,0,1,1,7,0,3,1
3672,IND-PLS13 ,2019,1,14,0,1,1,5,0,2,1
3674,CIV-PLS13 ,2021,2,4,1,1,1,5,0,1,0
3674,CIV-PLS13 ,2022,1,5,0,1,1,4,0,1,0
3674,CIV-PLS13 ,2022,2,8,0,1,1,4,0,2,0
3675,CIV-PLS13 ,2018,1,4,1,1,1,6,0,1,0
3675,CIV-PLS13 ,2018,2,9,0,1,1,4,0,1,1
3675,CIV-PLS13 ,2019,1,16,0,1,1,4,1,0,1
3676,CIV-PLS13 ,2021,1,2,1,1,2,7,0,2,0
3676,CIV-PLS13 ,2021,2,16,0,1,1,4,0,1,1
3676,CIV-PLS13 ,2022,1,15,0,1,1,6,0,1,1
3678,CIV-PLS13 ,2022,2,9,1,0,1,5,0,1,0
3679,CIV-PLS13 ,2018,1,12,0,0,1,5,1,0,1
3682,CIV-PLS13 ,2018,2,8,0,1,1,4,0,2,0
3682,CIV-PLS13 ,2019,1,9,0,1,1,4,1,0,1
3682,CIV-PLS13 ,2019,2,11,0,1,1,6,0,1,1
3684,ELE-PLS13 ,2018,1,12,0,1,1,7,0,1,1
3684,ELE-PLS13 ,2018,2,16,0,1,1,6,0,1,1
3690,CIV-PLS13 ,2022,2,7,0,0,1,7,0,4,0
3693,ELE-PLS13 ,2021,1,8,0,0,1,6,0,2,1
3694,CIV-PLS13 ,2016,1,12,0,0,1,5,1,0,1
3695,ELE-PLS13 ,2016,1,18,0,0,1,6,0,2,1
3698,CIV-PLS13 ,2019,1,9,1,1,1,5,0,2,0
3698,CIV-PLS13 ,2019,2,8,1,1,1,6,0,3,0
